price,bedrooms,beds,bathrooms,accommodates,amenities_count,log_amenities_count,host_age_days,neighbourhood_median_price,is_shared_room,is_private_room,is_entire_place,te_neighbourhood,te_property_type
69.00000000000001,1.0,2.0,1.0,3,11,2.4849066497880004,3944.0,87.50000000000001,0,0,1,97.7633597322053,141.45212834690346
74.00000000000003,0.0,2.0,1.0,3,23,3.1780538303479458,3249.0,,0,0,1,149.25272942876225,141.45212834690346
92.0,0.0,1.0,1.0,2,20,3.044522437723423,3933.0,100.00000000000004,0,0,1,121.54126463186292,163.3338196098838
69.00000000000001,1.0,1.0,1.0,2,12,2.5649493574615367,4467.0,95.0,0,1,0,117.15563608911467,141.45212834690346
199.99999999999991,1.0,1.0,1.5,2,13,2.6390573296152584,3202.0,76.99999999999996,1,0,0,98.48318089296953,141.45212834690346
119.00000000000011,3.0,4.0,1.5,7,15,2.772588722239781,4891.0,,0,0,1,149.25272942876225,164.1573688120861
150.00000000000009,1.0,1.0,1.0,2,6,1.9459101490553132,4905.0,135.00000000000003,0,1,0,156.6369334877933,141.45212834690346
45.000000000000014,1.0,1.0,1.0,1,14,2.70805020110221,3880.0,64.99999999999999,0,1,0,82.66832305079724,141.45212834690346
110.00000000000004,1.0,1.0,1.0,2,20,3.044522437723423,3877.0,76.99999999999996,0,0,1,98.48318089296953,141.45212834690346
88.00000000000003,1.0,1.0,1.0,3,14,2.70805020110221,3245.0,95.0,0,1,0,117.15563608911467,141.45212834690346
97.0,1.0,1.0,1.0,2,28,3.367295829986474,4785.0,175.00000000000006,0,1,0,232.4022430138363,163.3338196098838
59.000000000000014,1.0,1.0,1.0,2,23,3.1780538303479458,4488.0,100.00000000000004,0,1,0,119.05781929921426,141.45212834690346
150.00000000000009,1.0,1.0,1.0,4,24,3.2188758248682006,3203.0,129.49999999999997,0,0,1,153.9014052965289,141.45212834690346
55.000000000000014,0.0,2.0,1.0,2,17,2.8903717578961645,3699.0,110.00000000000004,0,0,1,174.77011443856216,141.45212834690346
74.99999999999997,1.0,1.0,1.0,1,14,2.70805020110221,4906.0,127.0,0,1,0,169.49927486636,163.3338196098838
360.00000000000006,2.0,3.0,2.0,6,14,2.70805020110221,4297.0,150.00000000000009,0,0,1,173.7934429425872,163.3338196098838
249.9999999999999,3.0,3.0,1.0,5,16,2.833213344056216,4679.0,70.00000000000003,0,0,1,91.19565711720419,163.3338196098838
64.99999999999999,1.0,1.0,1.0,2,23,3.1780538303479458,4510.0,,0,1,0,149.25272942876225,163.3338196098838
100.00000000000004,1.0,1.0,1.0,2,13,2.6390573296152584,3175.0,70.00000000000003,0,0,1,87.37575539040766,141.45212834690346
45.000000000000014,1.0,1.0,1.0,2,6,1.9459101490553132,3366.0,70.00000000000003,0,1,0,95.1884119587088,141.45212834690346
160.00000000000023,2.0,5.0,1.0,8,18,2.9444389791664403,3448.0,155.00000000000003,0,0,1,200.17694823413424,141.45212834690346
92.0,1.0,2.0,1.0,4,15,2.772588722239781,4090.0,64.99999999999999,0,1,0,92.66616602129668,163.3338196098838
249.9999999999999,2.0,2.0,1.0,4,14,2.70805020110221,4269.0,104.99999999999996,0,0,1,135.76241613403116,141.45212834690346
157.00000000000009,2.0,2.0,1.0,4,28,3.367295829986474,3662.0,74.99999999999997,0,0,1,102.44531986682654,190.9922365885418
115.0,1.0,2.0,1.0,2,17,2.8903717578961645,3478.0,216.99999999999997,0,0,1,297.9452299977242,141.45212834690346
99.0,1.0,1.0,1.0,2,18,2.9444389791664403,5152.0,150.00000000000009,0,1,0,189.2452970422387,141.45212834690346
72.0,2.0,3.0,1.0,6,19,2.995732273553991,3455.0,64.99999999999999,0,0,1,77.25636784678144,141.45212834690346
257.00000000000006,3.0,4.0,1.0,8,20,3.044522437723423,2981.0,100.00000000000004,0,0,1,123.62081777838033,141.45212834690346
100.00000000000004,0.0,1.0,1.0,2,11,2.4849066497880004,4131.0,144.99999999999997,0,0,1,167.9626527673892,141.45212834690346
190.0,2.0,2.0,1.0,6,16,2.833213344056216,4581.0,150.00000000000009,0,0,1,197.0250609308593,163.3338196098838
480.0,3.0,4.0,2.5,5,27,3.332204510175204,5270.0,139.99999999999994,0,0,1,171.7101555862899,163.3338196098838
118.00000000000004,1.0,2.0,1.0,4,39,3.6888794541139363,4137.0,119.99999999999996,0,0,1,155.39733507995666,141.45212834690346
189.0000000000004,2.0,2.0,2.0,6,25,3.258096538021482,3266.0,155.00000000000003,0,0,1,200.17694823413424,141.45212834690346
169.9999999999999,0.0,1.0,1.0,3,7,2.0794415416798357,4302.0,135.00000000000003,0,0,1,162.44929083961227,141.45212834690346
984.0,3.0,3.0,2.0,7,44,3.8066624897703196,5279.0,175.00000000000006,0,0,1,212.69212275850523,185.81316523145617
71.00000000000007,1.0,1.0,1.0,2,15,2.772588722239781,4435.0,85.00000000000001,0,0,1,113.3108035016856,141.45212834690346
199.99999999999991,4.0,6.0,1.0,16,10,2.3978952727983707,3174.0,,0,0,1,149.25272942876225,141.45212834690346
69.00000000000001,1.0,1.0,1.0,2,23,3.1780538303479458,3412.0,110.00000000000004,0,1,0,142.31294791007707,163.3338196098838
70.00000000000003,1.0,1.0,1.0,2,24,3.2188758248682006,4206.0,139.99999999999994,0,1,0,148.90978372868702,141.45212834690346
100.00000000000004,0.0,1.0,1.0,2,20,3.044522437723423,4750.0,119.99999999999996,0,0,1,181.70901852414428,141.45212834690346
110.00000000000004,1.0,2.0,1.0,4,23,3.1780538303479458,3678.0,120.5,0,0,1,212.8829387596035,141.45212834690346
109.00000000000009,1.0,3.0,1.0,6,1,0.6931471805599453,4146.0,109.00000000000009,0,1,0,162.11353433382018,141.45212834690346
158.00000000000003,1.0,2.0,1.0,6,16,2.833213344056216,3033.0,79.0,0,0,1,100.21019009168866,141.45212834690346
110.00000000000004,1.0,1.0,1.0,3,13,2.6390573296152584,3292.0,135.00000000000003,0,1,0,162.44929083961227,141.45212834690346
59.99999999999999,1.0,1.0,1.0,1,20,3.044522437723423,4386.0,70.00000000000003,0,1,0,82.40389228871588,141.45212834690346
392.0000000000002,4.0,5.0,3.0,8,17,2.8903717578961645,4096.0,99.0,0,0,1,129.45214501223427,163.3338196098838
300.0000000000002,1.0,2.0,1.0,4,12,2.5649493574615367,3667.0,190.0,0,0,1,230.6657608772766,141.45212834690346
100.00000000000004,0.0,2.0,1.0,3,20,3.044522437723423,3612.0,100.00000000000004,0,0,1,126.2614554285281,141.45212834690346
92.99999999999994,1.0,2.0,1.0,4,20,3.044522437723423,3524.0,91.4999999999998,0,1,0,122.1182532396543,163.3338196098838
79.0,1.0,1.0,1.0,1,13,2.6390573296152584,5064.0,95.0,0,1,0,117.15563608911467,141.45212834690346
144.99999999999997,1.0,2.0,1.0,2,21,3.091042453358316,3995.0,189.0000000000004,0,1,0,215.46280665445735,141.45212834690346
249.9999999999999,1.0,2.0,1.0,4,17,2.8903717578961645,3976.0,189.0000000000004,0,0,1,215.46280665445735,141.45212834690346
224.9999999999998,3.0,5.0,1.0,8,21,3.091042453358316,5976.0,64.99999999999999,0,0,1,82.66832305079724,141.45212834690346
297.00000000000006,2.0,2.0,2.0,6,31,3.4657359027997265,4416.0,295.0000000000001,0,0,1,334.55499580301074,190.9922365885418
106.99999999999996,2.0,2.0,1.5,3,22,3.1354942159291497,3694.0,300.0000000000002,0,0,1,384.3290976791921,141.45212834690346
224.9999999999998,0.0,1.0,1.0,2,10,2.3978952727983707,3972.0,164.9999999999998,0,0,1,199.7005481761192,141.45212834690346
38.99999999999999,1.0,1.0,1.0,1,4,1.6094379124341003,3402.0,70.50000000000006,0,1,0,86.25638787265449,141.45212834690346
59.99999999999999,1.0,1.0,1.0,1,20,3.044522437723423,4398.0,102.00000000000004,0,1,0,134.05678960772156,141.45212834690346
150.00000000000009,0.0,1.0,1.0,4,15,2.772588722239781,4697.0,135.00000000000003,0,0,1,173.24057372089248,172.69231521034877
195.0,2.0,2.0,2.0,4,17,2.8903717578961645,3608.0,,0,0,1,149.25272942876225,141.45212834690346
64.99999999999999,1.0,1.0,2.0,2,23,3.1780538303479458,4937.0,99.0,0,1,0,129.3971284027635,163.3338196098838
68.00000000000001,1.0,1.0,1.0,2,28,3.367295829986474,4731.0,74.99999999999997,0,1,0,119.49157278965879,163.3338196098838
348.99999999999994,2.0,3.0,2.0,5,22,3.1354942159291497,3188.0,,0,0,1,149.25272942876225,163.3338196098838
45.000000000000014,1.0,1.0,1.0,2,24,3.2188758248682006,4029.0,79.99999999999997,0,1,0,101.23870028449196,141.45212834690346
139.99999999999994,1.0,1.0,1.0,2,6,1.9459101490553132,4059.0,164.9999999999998,0,1,0,199.7005481761192,141.45212834690346
100.00000000000004,1.0,3.0,1.0,3,1,0.6931471805599453,3477.0,,0,0,1,149.25272942876225,163.3338196098838
50.00000000000004,1.0,1.0,1.0,2,14,2.70805020110221,3454.0,,0,1,0,149.25272942876225,163.3338196098838
199.99999999999991,2.0,2.0,1.0,4,15,2.772588722239781,4252.0,175.00000000000006,0,0,1,232.4022430138363,163.3338196098838
199.99999999999991,1.0,1.0,1.0,2,9,2.302585092994046,4317.0,160.00000000000023,0,0,1,194.5503107025132,141.45212834690346
88.99999999999999,1.0,1.0,1.5,2,15,2.772588722239781,4160.0,104.99999999999996,0,1,0,135.76241613403116,163.3338196098838
70.00000000000003,1.0,1.0,1.0,1,18,2.9444389791664403,4298.0,59.000000000000014,0,1,0,75.05594529637011,141.45212834690346
79.99999999999997,1.0,1.0,1.0,1,8,2.1972245773362196,4343.0,100.00000000000004,0,1,0,119.05781929921426,141.45212834690346
275.00000000000057,1.0,2.0,1.0,4,20,3.044522437723423,5058.0,179.49999999999994,0,0,1,222.74120921617012,163.3338196098838
45.000000000000014,1.0,1.0,1.0,1,9,2.302585092994046,3944.0,79.0,0,1,0,100.21019009168866,141.45212834690346
59.99999999999999,1.0,1.0,1.0,2,18,2.9444389791664403,3817.0,45.000000000000014,0,1,0,47.555956966167926,163.3338196098838
189.0000000000004,1.0,6.0,0.0,6,22,3.1354942159291497,3556.0,119.99999999999996,0,1,0,177.07146659686327,112.7636908863228
100.00000000000004,1.0,1.0,1.0,2,17,2.8903717578961645,3854.0,70.00000000000003,0,1,0,91.19565711720419,141.45212834690346
199.0,1.0,2.0,2.0,4,16,2.833213344056216,4060.0,139.99999999999994,0,0,1,163.4081970447713,190.9922365885418
110.00000000000004,1.0,1.0,1.0,4,17,2.8903717578961645,3170.0,85.00000000000001,0,0,1,96.54167117067452,190.9922365885418
129.99999999999997,1.0,1.0,1.0,2,12,2.5649493574615367,4486.0,119.99999999999996,0,0,1,181.70901852414428,141.45212834690346
128.99999999999997,0.0,1.0,1.0,2,12,2.5649493574615367,3716.0,199.99999999999991,0,0,1,238.08372300214216,141.45212834690346
199.99999999999991,1.0,1.0,1.0,2,16,2.833213344056216,3689.0,150.00000000000009,0,1,0,175.48427598748248,164.1573688120861
175.00000000000006,1.0,2.0,1.0,3,18,2.9444389791664403,3853.0,101.00000000000004,0,0,1,124.02213257844146,141.45212834690346
59.000000000000014,1.0,1.0,1.0,2,9,2.302585092994046,4291.0,64.99999999999999,0,1,0,82.66832305079724,163.3338196098838
199.99999999999991,0.0,2.0,1.0,2,12,2.5649493574615367,3910.0,179.99999999999986,0,0,1,226.57726979706536,141.45212834690346
475.00000000000085,4.0,4.0,2.5,8,22,3.1354942159291497,3409.0,220.00000000000048,0,0,1,307.7652330447188,163.3338196098838
74.99999999999997,1.0,1.0,1.0,1,21,3.091042453358316,5153.0,89.99999999999967,0,1,0,109.77675447862572,163.3338196098838
115.0,1.0,1.0,1.0,2,24,3.2188758248682006,4047.0,169.0,0,1,0,189.91566150174293,112.7636908863228
20.000000000000025,1.0,4.0,1.0,1,9,2.302585092994046,3363.0,,1,0,0,149.25272942876225,163.3338196098838
126.00000000000011,3.0,3.0,1.0,6,22,3.1354942159291497,5759.0,74.99999999999997,0,0,1,102.44531986682654,141.45212834690346
25.000000000000007,1.0,1.0,1.0,1,6,1.9459101490553132,3143.0,100.00000000000004,0,1,0,119.05781929921426,141.45212834690346
59.99999999999999,1.0,1.0,1.0,1,7,2.0794415416798357,4647.0,129.99999999999997,0,1,0,161.54941854721088,141.45212834690346
195.0,2.0,2.0,3.0,4,18,2.9444389791664403,5148.0,64.99999999999999,0,0,1,82.66832305079724,163.3338196098838
100.00000000000004,1.0,1.0,1.0,2,15,2.772588722239781,4409.0,135.00000000000003,0,1,0,162.44929083961227,141.45212834690346
173.99999999999986,2.0,3.0,1.0,5,23,3.1780538303479458,5116.0,99.0,0,0,1,129.45214501223427,164.1573688120861
189.0000000000004,0.0,4.0,1.0,4,24,3.2188758248682006,4460.0,190.0,0,0,1,212.3020634028154,141.45212834690346
55.000000000000014,1.0,1.0,1.0,2,19,2.995732273553991,4353.0,74.99999999999997,0,1,0,97.87853839121688,141.45212834690346
139.99999999999994,1.0,1.0,1.0,4,17,2.8903717578961645,6105.0,135.00000000000003,0,0,1,162.44929083961227,141.45212834690346
52.00000000000004,1.0,2.0,1.0,4,20,3.044522437723423,3159.0,,0,1,0,149.25272942876225,163.3338196098838
900.0000000000009,1.0,2.0,1.0,4,16,2.833213344056216,4293.0,164.9999999999998,0,0,1,199.7005481761192,141.45212834690346
195.0,1.0,2.0,1.0,3,26,3.295836866004329,4225.0,187.00000000000017,0,0,1,243.6082936353454,141.45212834690346
100.00000000000004,1.0,3.0,1.0,6,22,3.1354942159291497,3692.0,74.99999999999997,0,1,0,84.79279907143108,163.3338196098838
64.99999999999999,1.0,1.0,1.0,1,13,2.6390573296152584,3666.0,135.00000000000003,0,1,0,173.24057372089248,141.45212834690346
115.0,1.0,1.0,1.0,1,15,2.772588722239781,4671.0,150.00000000000009,0,1,0,187.43184073908068,141.45212834690346
34.99999999999998,1.0,4.0,2.0,4,20,3.044522437723423,3345.0,64.99999999999999,1,0,0,82.66832305079724,163.3338196098838
89.99999999999967,1.0,2.0,1.0,3,25,3.258096538021482,4548.0,110.00000000000004,0,1,0,142.31294791007707,163.3338196098838
109.00000000000009,1.0,1.0,1.0,2,15,2.772588722239781,4953.0,99.0,0,0,1,129.45214501223427,141.45212834690346
30.000000000000004,1.0,1.0,1.0,1,8,2.1972245773362196,3827.0,76.99999999999996,0,1,0,98.48318089296953,141.45212834690346
409.00000000000017,2.0,4.0,2.0,6,21,3.091042453358316,3009.0,179.99999999999986,0,0,1,226.57726979706536,190.9922365885418
300.0000000000002,2.0,2.0,2.0,4,23,3.1780538303479458,3798.0,,0,0,1,149.25272942876225,141.45212834690346
175.00000000000006,1.0,1.0,1.0,3,10,2.3978952727983707,3769.0,,0,0,1,149.25272942876225,141.45212834690346
108.00000000000004,1.0,1.0,2.0,2,15,2.772588722239781,3834.0,,0,1,0,149.25272942876225,141.45212834690346
150.00000000000009,1.0,1.0,1.0,3,25,3.258096538021482,3268.0,91.4999999999998,0,0,1,122.1182532396543,172.69231521034877
184.99999999999991,0.0,2.0,1.0,3,10,2.3978952727983707,4741.0,189.0000000000004,0,0,1,215.46280665445735,141.45212834690346
34.99999999999998,1.0,4.0,2.5,4,17,2.8903717578961645,3334.0,64.99999999999999,1,0,0,82.66832305079724,163.3338196098838
175.00000000000006,2.0,2.0,1.5,6,15,2.772588722239781,4646.0,119.50000000000003,0,0,1,133.41351455672125,141.45212834690346
88.99999999999999,1.0,2.0,1.0,3,14,2.70805020110221,4318.0,100.00000000000004,0,0,1,126.2614554285281,141.45212834690346
59.99999999999999,1.0,1.0,1.0,3,9,2.302585092994046,3920.0,102.00000000000004,0,1,0,134.05678960772156,141.45212834690346
85.00000000000001,1.0,1.0,1.0,2,20,3.044522437723423,3639.0,99.0,0,1,0,129.45214501223427,163.3338196098838
199.99999999999991,2.0,2.0,1.0,3,18,2.9444389791664403,4306.0,188.0,0,0,1,204.95005189904413,141.45212834690346
74.99999999999997,1.0,1.0,1.0,1,13,2.6390573296152584,3137.0,100.00000000000004,0,0,1,119.05781929921426,141.45212834690346
150.00000000000009,2.0,2.0,1.0,4,8,2.1972245773362196,5203.0,79.99999999999997,0,0,1,101.23870028449196,141.45212834690346
95.0,1.0,2.0,1.0,2,11,2.4849066497880004,3485.0,104.99999999999996,0,1,0,135.76241613403116,141.45212834690346
65.99999999999997,1.0,1.0,1.0,2,8,2.1972245773362196,4458.0,104.99999999999996,0,1,0,135.76241613403116,141.45212834690346
82.99999999999989,1.0,3.0,1.0,6,20,3.044522437723423,4081.0,85.00000000000001,0,0,1,96.54167117067452,141.45212834690346
50.00000000000004,1.0,1.0,2.0,1,25,3.258096538021482,4526.0,95.0,0,1,0,117.15563608911467,141.45212834690346
199.99999999999991,2.0,4.0,1.0,4,19,2.995732273553991,3437.0,159.00000000000014,0,0,1,200.10439555699142,163.3338196098838
50.00000000000004,1.0,1.0,1.0,1,16,2.833213344056216,4973.0,104.99999999999996,0,1,0,135.76241613403116,141.45212834690346
595.0000000000002,3.0,3.0,3.0,6,15,2.772588722239781,3637.0,,0,0,1,149.25272942876225,163.3338196098838
299.0000000000004,3.0,8.0,1.0,12,22,3.1354942159291497,3078.0,76.99999999999996,0,0,1,98.48318089296953,141.45212834690346
125.00000000000004,1.0,1.0,1.0,2,24,3.2188758248682006,3475.0,99.0,0,0,1,129.45214501223427,141.45212834690346
97.0,0.0,1.0,1.0,2,13,2.6390573296152584,3953.0,99.0,0,0,1,129.45214501223427,141.45212834690346
115.0,2.0,3.0,1.0,6,21,3.091042453358316,4969.0,85.00000000000001,0,0,1,97.30056169904314,163.3338196098838
44.000000000000014,1.0,1.0,1.0,2,12,2.5649493574615367,3569.0,100.00000000000004,0,1,0,126.2614554285281,141.45212834690346
312.00000000000006,3.0,4.0,3.0,8,22,3.1354942159291497,5220.0,99.0,0,0,1,129.3971284027635,163.3338196098838
59.000000000000014,1.0,1.0,1.0,1,12,2.5649493574615367,3400.0,88.99999999999999,0,1,0,112.70869800605409,163.3338196098838
90.99999999999996,1.0,1.0,1.0,3,22,3.1354942159291497,4808.0,97.0,0,0,1,130.65232754953362,141.45212834690346
299.0000000000004,1.0,1.0,1.0,2,18,2.9444389791664403,3447.0,,0,1,0,149.25272942876225,190.9922365885418
74.99999999999997,1.0,1.0,1.0,2,14,2.70805020110221,3734.0,79.99999999999997,0,1,0,101.23870028449196,141.45212834690346
95.0,0.0,1.0,1.0,2,19,2.995732273553991,3564.0,,0,0,1,149.25272942876225,141.45212834690346
95.0,1.0,1.0,1.0,2,18,2.9444389791664403,4607.0,139.99999999999994,0,1,0,214.26221379167742,164.1573688120861
100.00000000000004,4.0,3.0,1.0,6,15,2.772588722239781,3534.0,70.00000000000003,0,0,1,87.37575539040766,141.45212834690346
100.00000000000004,1.0,1.0,1.0,3,8,2.1972245773362196,4280.0,100.00000000000004,0,0,1,126.2614554285281,141.45212834690346
249.9999999999999,1.0,1.0,1.0,4,8,2.1972245773362196,4453.0,150.00000000000009,0,0,1,211.05804855429466,141.45212834690346
175.00000000000006,0.0,1.0,1.0,1,1,0.6931471805599453,3180.0,156.0,0,1,0,189.82624741572525,112.7636908863228
245.0000000000001,2.0,3.0,1.5,4,20,3.044522437723423,4372.0,190.0,0,0,1,230.6657608772766,163.3338196098838
125.00000000000004,0.0,1.0,1.0,2,8,2.1972245773362196,5350.0,129.99999999999997,0,0,1,161.54941854721088,141.45212834690346
300.0000000000002,2.0,2.0,1.0,4,25,3.258096538021482,3756.0,109.00000000000009,0,0,1,144.79042379484494,163.3338196098838
175.00000000000006,1.0,2.0,1.0,4,21,3.091042453358316,3995.0,104.99999999999996,0,0,1,135.76241613403116,141.45212834690346
175.00000000000006,1.0,2.0,1.0,4,14,2.70805020110221,5126.0,160.00000000000023,0,1,0,194.5503107025132,141.45212834690346
104.99999999999996,1.0,1.0,1.0,1,13,2.6390573296152584,3940.0,160.00000000000023,0,1,0,194.5503107025132,163.3338196098838
184.99999999999991,1.0,3.0,1.0,4,28,3.367295829986474,3043.0,189.0000000000004,0,0,1,221.84857425522014,190.9922365885418
119.00000000000011,2.0,3.0,1.0,4,26,3.295836866004329,3658.0,110.00000000000004,0,0,1,126.19039593534981,190.9922365885418
34.99999999999998,1.0,1.0,0.0,2,11,2.4849066497880004,3624.0,,0,1,0,149.25272942876225,163.3338196098838
129.99999999999997,2.0,2.0,1.0,5,19,2.995732273553991,4612.0,64.99999999999999,0,0,1,82.66832305079724,185.81316523145617
99.0,1.0,1.0,1.0,4,12,2.5649493574615367,4116.0,99.0,0,1,0,139.24109220932044,163.3338196098838
95.0,1.0,2.0,1.0,3,17,2.8903717578961645,3472.0,150.00000000000009,0,1,0,175.48427598748248,141.45212834690346
48.99999999999999,1.0,16.0,0.0,6,12,2.5649493574615367,5134.0,155.00000000000003,1,0,0,200.17694823413424,51.39135404982949
55.000000000000014,1.0,1.0,1.0,2,18,2.9444389791664403,3691.0,67.0,0,1,0,91.73562381698689,141.45212834690346
55.000000000000014,1.0,1.0,1.5,2,13,2.6390573296152584,4639.0,76.99999999999996,0,1,0,98.48318089296953,141.45212834690346
128.99999999999997,0.0,1.0,1.0,2,12,2.5649493574615367,4110.0,209.00000000000017,0,0,1,269.19420455187134,141.45212834690346
139.00000000000009,1.0,1.0,1.0,4,24,3.2188758248682006,3722.0,125.00000000000004,0,0,1,157.03233666007412,141.45212834690346
64.99999999999999,1.0,1.0,1.0,1,17,2.8903717578961645,3778.0,79.99999999999997,0,1,0,101.23870028449196,141.45212834690346
124.00000000000004,1.0,1.0,1.0,2,14,2.70805020110221,4214.0,150.00000000000009,0,1,0,211.05804855429466,141.45212834690346
70.00000000000003,1.0,1.0,1.0,1,11,2.4849066497880004,3499.0,129.49999999999997,0,1,0,153.9014052965289,141.45212834690346
249.9999999999999,4.0,4.0,2.5,8,16,2.833213344056216,3334.0,,0,0,1,149.25272942876225,163.3338196098838
149.0,0.0,2.0,1.0,4,30,3.4339872044851463,5149.0,150.00000000000009,0,0,1,197.0250609308593,141.45212834690346
300.0000000000002,2.0,2.0,1.0,6,23,3.1780538303479458,3891.0,156.0,0,0,1,189.82624741572525,141.45212834690346
82.99999999999989,1.0,1.0,1.0,2,29,3.4011973816621555,5578.0,150.00000000000009,0,1,0,289.81739524417566,141.45212834690346
128.99999999999997,0.0,1.0,1.0,4,17,2.8903717578961645,4439.0,160.00000000000023,0,0,1,229.03689809052693,163.3338196098838
68.00000000000001,1.0,1.0,1.0,2,13,2.6390573296152584,3164.0,94.0,0,1,0,169.714966925684,163.3338196098838
348.99999999999994,2.0,2.0,1.0,4,15,2.772588722239781,4619.0,104.99999999999996,0,1,0,135.76241613403116,141.45212834690346
139.99999999999994,1.0,1.0,1.0,2,19,2.995732273553991,3505.0,160.00000000000023,0,0,1,187.5192324224281,141.45212834690346
260.00000000000017,1.0,2.0,1.0,5,17,2.8903717578961645,4732.0,150.00000000000009,0,0,1,211.05804855429466,141.45212834690346
125.00000000000004,1.0,1.0,1.0,2,22,3.1354942159291497,5173.0,175.00000000000006,0,1,0,232.4022430138363,163.3338196098838
175.00000000000006,1.0,2.0,1.0,5,19,2.995732273553991,3557.0,100.00000000000004,0,0,1,125.02172672169019,141.45212834690346
249.9999999999999,2.0,3.0,2.0,6,27,3.332204510175204,4750.0,,0,0,1,149.25272942876225,141.45212834690346
100.00000000000004,1.0,1.0,1.0,2,12,2.5649493574615367,4779.0,102.00000000000004,0,0,1,134.05678960772156,141.45212834690346
32.999999999999986,1.0,1.0,1.0,2,9,2.302585092994046,3329.0,79.99999999999997,0,1,0,101.23870028449196,141.45212834690346
295.0000000000001,2.0,2.0,1.0,4,22,3.1354942159291497,4527.0,100.00000000000004,0,0,1,121.54126463186292,163.3338196098838
46.99999999999995,1.0,2.0,1.0,2,20,3.044522437723423,3132.0,99.0,0,1,0,141.38221017655883,141.45212834690346
99.0,1.0,1.0,1.0,2,1,0.6931471805599453,4275.0,95.0,0,1,0,83.13084569103215,141.45212834690346
245.0000000000001,3.0,8.0,2.0,10,18,2.9444389791664403,4059.0,150.00000000000009,0,0,1,173.7934429425872,190.9922365885418
439.00000000000085,2.0,2.0,2.5,5,23,3.1780538303479458,3788.0,,0,0,1,149.25272942876225,190.9922365885418
149.0,1.0,1.0,1.0,2,14,2.70805020110221,3968.0,119.50000000000003,0,0,1,133.41351455672125,141.45212834690346
175.00000000000006,2.0,4.0,1.0,5,25,3.258096538021482,4776.0,150.00000000000009,0,0,1,201.7962318482674,135.39555037106976
64.99999999999999,1.0,1.0,1.0,2,9,2.302585092994046,2984.0,70.00000000000003,0,1,0,102.14247359800889,163.3338196098838
125.00000000000004,2.0,2.0,2.0,6,18,2.9444389791664403,4203.0,128.49999999999997,0,0,1,165.9622274258159,141.45212834690346
199.0,1.0,1.0,1.0,2,21,3.091042453358316,3542.0,190.0,0,0,1,230.6657608772766,141.45212834690346
64.99999999999999,1.0,1.0,1.0,2,9,2.302585092994046,3973.0,110.00000000000004,0,1,0,142.31294791007707,163.3338196098838
115.0,1.0,1.0,1.0,2,14,2.70805020110221,4545.0,135.00000000000003,0,0,1,173.24057372089248,141.45212834690346
199.99999999999991,1.0,1.0,1.0,4,14,2.70805020110221,4612.0,64.99999999999999,0,0,1,82.66832305079724,141.45212834690346
129.99999999999997,1.0,1.0,1.0,3,16,2.833213344056216,3517.0,149.0,0,0,1,158.97299034693913,141.45212834690346
548.9999999999999,3.0,3.0,1.0,10,18,2.9444389791664403,3932.0,189.0000000000004,0,0,1,215.46280665445735,141.45212834690346
125.00000000000004,2.0,3.0,1.0,6,22,3.1354942159291497,3276.0,,0,0,1,149.25272942876225,141.45212834690346
50.00000000000004,1.0,1.0,1.0,2,19,2.995732273553991,4128.0,99.0,0,1,0,129.45214501223427,163.3338196098838
175.00000000000006,1.0,3.0,1.0,5,22,3.1354942159291497,3893.0,64.00000000000003,0,0,1,133.95521442857327,141.45212834690346
64.99999999999999,1.0,2.0,1.0,2,21,3.091042453358316,4158.0,79.0,0,1,0,137.119845709699,163.3338196098838
89.99999999999967,1.0,1.0,1.0,2,18,2.9444389791664403,4151.0,150.00000000000009,0,1,0,175.48427598748248,141.45212834690346
89.99999999999967,1.0,1.0,1.0,1,18,2.9444389791664403,4110.0,164.9999999999998,0,1,0,199.7005481761192,141.45212834690346
25.000000000000007,1.0,1.0,1.0,1,20,3.044522437723423,4322.0,67.5,0,1,0,97.62601813862202,141.45212834690346
199.0,2.0,3.0,1.0,6,21,3.091042453358316,4140.0,79.99999999999997,0,0,1,94.41632633612473,141.45212834690346
28.0,1.0,1.0,1.0,2,8,2.1972245773362196,4241.0,55.000000000000014,0,1,0,80.46438530940095,163.3338196098838
57.99999999999999,1.0,1.0,1.0,2,35,3.58351893845611,3922.0,79.0,0,1,0,100.21019009168866,163.3338196098838
64.00000000000003,1.0,2.0,1.0,2,24,3.2188758248682006,3054.0,179.49999999999994,0,1,0,222.74120921617012,164.1573688120861
32.0,1.0,1.0,1.0,1,23,3.1780538303479458,4019.0,59.99999999999999,0,1,0,79.32286113321706,141.45212834690346
45.000000000000014,0.0,1.0,1.0,3,12,2.5649493574615367,3861.0,92.99999999999994,0,0,1,106.2207644185261,141.45212834690346
100.00000000000004,1.0,1.0,1.0,2,11,2.4849066497880004,4406.0,,0,1,0,149.25272942876225,141.45212834690346
449.0000000000005,3.0,3.0,1.0,8,12,2.5649493574615367,3637.0,179.99999999999986,0,0,1,226.57726979706536,141.45212834690346
74.99999999999997,1.0,2.0,1.0,2,3,1.3862943611198906,3568.0,67.5,0,1,0,91.47975431917804,112.7636908863228
38.99999999999999,1.0,1.0,1.0,1,7,2.0794415416798357,3460.0,97.0,0,1,0,117.95766974942738,141.45212834690346
95.0,1.0,1.0,1.0,2,12,2.5649493574615367,5419.0,119.50000000000003,0,0,1,133.41351455672125,141.45212834690346
